uid,sid,timestamp
21796,8078,1348444800
21767,8679,1348444800
21796,4970,1348444800
19771,8313,1348444800
18050,9516,1348444800
21796,6628,1348444800
19226,44,1348444800
12561,10292,1348444800
21796,11046,1348444800
21591,6383,1348444800
14373,11815,1348444800
20963,2957,1348444800
888,8209,1348444800
3483,10978,1348444800
19771,6430,1348444800
1375,2085,1348444800
11489,6624,1348444800
10462,7457,1348444800
21796,8538,1348444800
20858,9942,1348444800
19677,5538,1348444800
21796,834,1348444800
19226,2426,1348444800
19469,4174,1348444800
6017,9472,1348444800
20060,4860,1348444800
18084,5207,1348444800
2112,5271,1348444800
19226,11789,1348444800
8244,10891,1348444800
17537,8680,1348444800
8244,6849,1348444800
17537,10478,1348444800
21796,6514,1348444800
21796,10383,1348444800
21796,7536,1348444800
21796,1053,1348444800
12205,606,1348444800
11489,8635,1348444800
1284,451,1348444800
18171,9287,1348444800
888,9136,1348444800
10169,11004,1348444800
18602,4992,1348444800
7030,2085,1348444800
16984,7154,1348444800
20937,1604,1348444800
10164,7679,1348444800
10164,11345,1348444800
8569,7741,1348444800
19226,1373,1348444800
7443,10010,1348444800
19670,5103,1348444800
12205,9722,1348444800
21796,9992,1348444800
21796,1370,1348444800
11722,4155,1348444800
20407,7522,1348444800
21450,2085,1348444800
18084,6318,1348444800
15694,11767,1348444800
18892,5633,1348444800
19226,2142,1348444800
20579,11576,1348444800
888,3358,1348444800
1574,5445,1348444800
21796,11193,1348444800
19872,6140,1348444800
21796,11312,1348444800
13468,2689,1348444800
8882,10647,1348444800
3138,7163,1348444800
18084,5476,1348444800
15265,8995,1348444800
10164,8456,1348444800
21796,5974,1348444800
19771,11411,1348444800
985,6644,1348444800
21796,7525,1348444800
3131,8778,1348444800
16476,1509,1348444800
21796,6132,1348444800
21796,3868,1348444800
6372,3504,1348444800
14730,8480,1348444800
21796,8019,1348444800
21796,10506,1348444800
19226,10378,1348444800
18097,4454,1348444800
1712,1135,1348444800
5870,7245,1348444800
11489,7316,1348444800
11968,967,1348444800
22239,5248,1348444800
888,9529,1348444800
1797,2868,1348444800
4599,2985,1348444800
21611,6269,1348444800
7040,5840,1348444800
20800,4237,1348444800
21796,2284,1348444800
21796,5434,1348444800
7040,253,1348444800
19226,206,1348444800
11489,10578,1348444800
20963,6167,1348531200
4048,4286,1348531200
18936,1242,1348531200
5419,2078,1348531200
8358,5790,1348531200
10864,6700,1348531200
21291,8836,1348531200
8846,1668,1348531200
21291,5025,1348531200
5043,9861,1348531200
16476,2225,1348531200
15968,10429,1348531200
17620,729,1348531200
3255,8638,1348531200
7329,4128,1348531200
10867,1558,1348531200
16211,11886,1348531200
7934,6801,1348531200
21291,5781,1348531200
5175,4773,1348531200
19,5378,1348531200
9497,11075,1348531200
20152,4984,1348531200
15406,2407,1348531200
3152,4656,1348531200
15968,823,1348531200
9497,10402,1348531200
19708,10454,1348531200
9497,8103,1348531200
9497,3396,1348531200
6864,10890,1348531200
14307,11123,1348531200
21291,8072,1348531200
7512,2085,1348531200
16211,2645,1348531200
14646,7640,1348531200
17620,2510,1348531200
9497,4050,1348531200
10867,6908,1348531200
5658,4970,1348531200
21051,3571,1348531200
3861,2689,1348531200
19306,6798,1348531200
3339,902,1348531200
9497,11650,1348531200
8546,10781,1348531200
21291,8356,1348531200
5465,8928,1348531200
2950,890,1348531200
6864,11264,1348531200
5658,10616,1348531200
7317,3823,1348531200
3121,12041,1348531200
5658,1053,1348531200
19848,2424,1348531200
19306,7441,1348531200
2730,2689,1348531200
7914,1272,1348531200
17630,10810,1348531200
19324,5721,1348531200
14646,655,1348531200
21291,7656,1348531200
18818,4293,1348531200
3255,890,1348531200
6864,8832,1348531200
9049,2689,1348531200
10164,8893,1348531200
1101,11444,1348531200
9713,4976,1348531200
6965,9314,1348531200
3152,9333,1348531200
21291,3938,1348531200
11625,6186,1348531200
18936,4224,1348617600
17935,2342,1348617600
19696,5923,1348617600
4852,2354,1348617600
9550,1640,1348617600
4972,7656,1348617600
21203,1214,1348617600
14438,6731,1348617600
11737,6788,1348617600
1636,3846,1348617600
15263,4238,1348617600
1636,2741,1348617600
18578,1362,1348617600
954,3937,1348617600
1917,6180,1348617600
780,4293,1348617600
19711,4293,1348617600
3619,2902,1348617600
8446,7276,1348617600
16053,9204,1348617600
954,8344,1348617600
21203,9529,1348617600
16052,6514,1348617600
4972,1342,1348617600
19060,3992,1348617600
5042,5822,1348617600
19053,9395,1348617600
14097,5822,1348617600
11882,10695,1348617600
17611,4705,1348617600
14435,4984,1348617600
1636,5247,1348617600
15052,7272,1348617600
15263,10332,1348617600
11456,10032,1348617600
10382,4656,1348617600
22201,9142,1348617600
18578,6624,1348617600
656,9035,1348617600
18892,10371,1348617600
21310,2078,1348617600
17935,12025,1348617600
3619,1511,1348617600
19469,10478,1348617600
15963,10335,1348617600
17935,2863,1348617600
1425,4428,1348617600
17620,1276,1348617600
17620,10058,1348617600
4852,5463,1348617600
10164,3517,1348617600
14438,1511,1348617600
4852,4254,1348617600
16370,7571,1348617600
12859,7729,1348617600
10164,5708,1348617600
22049,2409,1348617600
3706,10810,1348617600
11881,10810,1348617600
17927,3700,1348617600
13994,8917,1348617600
22049,7859,1348617600
19469,183,1348617600
19461,8463,1348617600
20134,10810,1348617600
21203,11411,1348617600
4380,1329,1348617600
22187,8967,1348617600
13429,1022,1348617600
7546,11659,1348617600
19390,2014,1348617600
16714,6464,1348617600
17620,227,1348617600
7804,2292,1348617600
12777,3821,1348617600
7546,2165,1348617600
1636,11616,1348617600
7959,3895,1348617600
18108,7433,1348617600
15719,3871,1348617600
18244,9424,1348617600
9053,5939,1348617600
20464,5266,1348617600
10382,10292,1348617600
3747,3863,1348617600
21507,10335,1348704000
20028,2085,1348704000
21289,3871,1348704000
18374,6186,1348704000
2190,6666,1348704000
8326,8922,1348704000
7018,10812,1348704000
5238,4504,1348704000
5670,6186,1348704000
11399,707,1348704000
14014,4174,1348704000
14341,9568,1348704000
13574,8133,1348704000
521,10335,1348704000
14464,11789,1348704000
5986,6392,1348704000
11825,4420,1348704000
19469,5414,1348704000
11520,6186,1348704000
18006,10335,1348704000
15098,11040,1348704000
2487,10335,1348704000
13678,6280,1348704000
18004,10591,1348704000
18158,2224,1348704000
20720,10335,1348704000
12718,10380,1348704000
8326,3923,1348704000
16175,10533,1348704000
6992,3427,1348704000
8002,217,1348704000
16798,3083,1348704000
11122,9647,1348704000
2095,5822,1348704000
11417,9265,1348704000
13145,9906,1348704000
3269,2059,1348704000
13503,3784,1348704000
10654,11691,1348704000
2083,10744,1348704000
22288,3653,1348704000
256,865,1348704000
19886,9647,1348704000
11399,5293,1348704000
13412,6335,1348704000
14464,10670,1348704000
7852,5141,1348704000
14039,1860,1348704000
17429,4504,1348704000
2190,3078,1348704000
19886,10658,1348704000
11417,3013,1348704000
15032,10335,1348704000
6103,10658,1348704000
15842,705,1348704000
15991,5986,1348704000
1189,10810,1348704000
13364,4293,1348704000
19869,4293,1348704000
20744,9911,1348704000
20679,4984,1348704000
17961,7116,1348704000
17752,8680,1348704000
2158,4984,1348704000
21611,3373,1348704000
17961,5803,1348704000
21620,4984,1348704000
10864,2689,1348704000
1189,4454,1348704000
6684,7729,1348704000
12681,4454,1348704000
17230,2689,1348704000
4690,4984,1348704000
14132,4454,1348704000
4577,5748,1348704000
1189,5378,1348704000
20001,2689,1348704000
18006,4984,1348704000
8021,2085,1348704000
2875,6799,1348704000
10540,8053,1348704000
533,4984,1348704000
14655,1215,1348790400
12075,6799,1348790400
12622,9967,1348790400
14341,3250,1348790400
329,8165,1348790400
4312,7516,1348790400
12787,273,1348790400
17647,9095,1348790400
14655,3202,1348790400
13868,11024,1348790400
12365,8661,1348790400
9126,9898,1348790400
329,2984,1348790400
17647,2942,1348790400
15991,1029,1348790400
2186,4472,1348790400
8396,5466,1348790400
14699,12062,1348790400
12492,4122,1348790400
337,6553,1348790400
14373,2032,1348790400
20964,90,1348790400
22049,3563,1348790400
875,2689,1348790400
15258,4555,1348790400
34,6155,1348790400
14307,5983,1348790400
15444,5662,1348790400
20038,3314,1348790400
6564,4075,1348790400
18892,7892,1348790400
14287,7729,1348790400
11003,11029,1348790400
15444,4174,1348790400
10952,8423,1348790400
2868,10807,1348790400
537,1910,1348790400
10448,9761,1348790400
18193,1305,1348790400
12075,7015,1348790400
21611,7554,1348790400
5131,101,1348790400
22049,9492,1348790400
13868,10281,1348790400
11610,9272,1348790400
13868,9512,1348790400
16558,5681,1348790400
149,6406,1348790400
7703,8818,1348790400
21433,9077,1348790400
90,4769,1348790400
17429,3026,1348790400
14655,7443,1348790400
21844,11586,1348790400
90,9506,1348790400
1937,5462,1348790400
13868,11284,1348790400
8470,8723,1348790400
14683,4682,1348790400
6954,6410,1348790400
90,6450,1348790400
20208,9501,1348790400
329,7103,1348790400
13868,4573,1348790400
4312,7108,1348790400
18404,7260,1348790400
90,3888,1348790400
21433,2269,1348790400
7017,5996,1348790400
7889,10335,1348790400
6954,8053,1348790400
6564,5738,1348790400
2868,2692,1348790400
8542,223,1348790400
20481,11439,1348790400
8542,6112,1348790400
17647,7052,1348790400
18220,5026,1348790400
15977,4984,1348790400
329,10584,1348790400
8542,11397,1348790400
7348,520,1348790400
12492,794,1348790400
18193,5939,1348790400
90,5414,1348790400
10153,7074,1348790400
9730,7917,1348790400
21433,176,1348790400
9856,6503,1348790400
8542,2783,1348790400
8542,5678,1348790400
11003,11413,1348790400
1376,2181,1348790400
17065,9035,1348790400
8542,7376,1348790400
21601,4984,1348790400
20843,5439,1348790400
90,9200,1348790400
329,925,1348790400
90,10515,1348790400
1376,5414,1348790400
2867,8332,1348876800
4232,5459,1348876800
8453,4293,1348876800
19919,6231,1348876800
14588,8132,1348876800
22139,4130,1348876800
14754,10658,1348876800
13348,5968,1348876800
117,2689,1348876800
8768,4802,1348876800
7793,3984,1348876800
18504,3485,1348876800
5364,6300,1348876800
4232,8840,1348876800
3411,9320,1348876800
6478,10676,1348876800
10590,2902,1348876800
458,8229,1348876800
19919,8372,1348876800
4232,7337,1348876800
7449,2619,1348876800
19373,3923,1348876800
11003,6884,1348876800
15169,4660,1348876800
5147,6267,1348876800
14398,7521,1348876800
8220,883,1348876800
9169,3142,1348876800
21460,1591,1348876800
14621,7410,1348876800
11966,8561,1348876800
11003,2125,1348876800
17824,3863,1348876800
19373,2263,1348876800
16438,3873,1348876800
19373,8922,1348876800
4232,1176,1348876800
4014,759,1348876800
1237,11623,1348876800
18004,2919,1348876800
15980,2985,1348876800
14861,7661,1348876800
6473,11452,1348876800
9169,6589,1348876800
6256,5830,1348876800
8768,6843,1348876800
14236,2085,1348876800
9165,5827,1348876800
2908,10930,1348876800
19734,1486,1348876800
7486,9689,1348876800
19054,11809,1348876800
5084,5653,1348876800
8768,6730,1348876800
11003,6628,1348876800
18632,5498,1348876800
5385,10810,1348876800
7816,5249,1348876800
20741,10394,1348876800
9639,5386,1348876800
8768,4363,1348876800
19054,72,1348876800
20917,11902,1348876800
5147,8518,1348876800
19054,6973,1348876800
17824,7252,1348876800
8872,11774,1348876800
9588,10394,1348876800
8808,27,1348876800
1149,3204,1348963200
19959,12087,1348963200
8164,1662,1348963200
12487,10640,1348963200
3876,3444,1348963200
9915,4961,1348963200
11466,471,1348963200
9687,8132,1348963200
21915,8331,1348963200
14044,1060,1348963200
18178,10546,1348963200
13994,3187,1348963200
20349,2947,1348963200
2678,253,1348963200
14571,2270,1348963200
5923,524,1348963200
21915,4984,1348963200
1537,2087,1348963200
9915,8439,1348963200
11714,5174,1348963200
19959,7198,1348963200
8550,4429,1348963200
14044,6866,1348963200
8550,517,1348963200
1537,5249,1348963200
19062,10533,1348963200
9915,5167,1348963200
20767,1147,1348963200
8550,2115,1348963200
9231,4443,1348963200
20767,1875,1348963200
1537,6715,1348963200
8550,6155,1348963200
10050,9035,1348963200
13771,3373,1348963200
18589,7888,1348963200
9915,10867,1348963200
1537,6849,1348963200
8395,9802,1348963200
18178,6512,1348963200
9915,7350,1348963200
18178,4382,1348963200
10233,3186,1348963200
1653,4119,1348963200
1537,11413,1348963200
19959,2105,1348963200
21518,7825,1348963200
5959,5501,1348963200
4146,3797,1348963200
19160,3206,1348963200
18892,1277,1348963200
18589,7771,1348963200
20767,8428,1348963200
1537,7168,1348963200
20767,10732,1348963200
161,2445,1348963200
2041,11352,1348963200
9915,11378,1348963200
19959,2286,1348963200
4808,6186,1348963200
3876,1935,1348963200
18481,11046,1349049600
15318,11046,1349049600
18187,11352,1349049600
2921,11179,1349049600
15318,6646,1349049600
15275,6186,1349049600
6474,6646,1349049600
13950,11046,1349049600
6474,11046,1349049600
18139,11046,1349049600
14879,4586,1349049600
18609,11708,1349049600
2441,2562,1349049600
4603,231,1349049600
15861,9236,1349049600
2769,5651,1349049600
15318,4970,1349049600
13574,749,1349049600
4391,10576,1349049600
400,3313,1349049600
13868,4248,1349049600
400,8959,1349049600
15902,11918,1349049600
18481,4970,1349049600
8782,1053,1349049600
18706,3789,1349049600
19772,1773,1349049600
13950,6514,1349049600
17116,3820,1349049600
20932,12031,1349049600
18337,8078,1349049600
6474,4605,1349049600
13950,9992,1349049600
7860,7443,1349049600
8782,8538,1349049600
8782,2284,1349049600
15318,2284,1349049600
18481,4605,1349049600
18609,4682,1349049600
15318,11179,1349049600
11979,11949,1349049600
18481,2284,1349049600
1223,9935,1349049600
15318,1053,1349049600
6474,1053,1349049600
19772,11024,1349049600
18139,6514,1349049600
13253,2915,1349049600
16919,9992,1349049600
6474,9992,1349049600
19373,10658,1349049600
13253,7685,1349049600
18337,2542,1349049600
16600,2078,1349049600
13950,6646,1349049600
15318,8538,1349049600
4750,2085,1349049600
18481,6514,1349049600
6474,8538,1349049600
18064,9035,1349049600
8231,11310,1349049600
6474,11179,1349049600
15318,6514,1349049600
6474,6514,1349049600
8782,10616,1349049600
15318,10616,1349049600
1358,9558,1349049600
18481,9992,1349049600
15318,9992,1349049600
8782,9992,1349049600
15318,4605,1349049600
17882,9780,1349049600
9937,4155,1349049600
9817,1254,1349049600
2921,507,1349049600
6474,10462,1349049600
1486,507,1349049600
14126,2185,1349049600
19772,9295,1349049600
18139,507,1349049600
7333,10189,1349049600
6474,507,1349049600
15318,507,1349049600
15671,507,1349049600
7087,5360,1349049600
3066,9287,1349049600
6474,1031,1349049600
1341,481,1349049600
15318,1031,1349049600
18120,8634,1349049600
13950,507,1349049600
15861,10105,1349049600
18481,11891,1349049600
15671,11891,1349049600
400,5340,1349049600
13950,11891,1349049600
2921,11891,1349049600
2160,6986,1349049600
4547,9568,1349049600
4391,11644,1349049600
1486,11891,1349049600
18139,11891,1349049600
15861,1479,1349049600
3311,1327,1349049600
2769,2883,1349049600
20400,10061,1349049600
6474,11891,1349049600
8822,8839,1349049600
14611,8409,1349049600
15318,11891,1349049600
8231,4060,1349049600
15318,10462,1349049600
4391,7601,1349049600
18120,564,1349049600
11722,8708,1349049600
8822,4451,1349049600
13265,3843,1349049600
18635,8246,1349049600
8756,2300,1349049600
18979,3352,1349049600
11393,2068,1349049600
9140,5898,1349049600
14631,6410,1349049600
20668,1214,1349049600
18481,5974,1349049600
6474,5974,1349049600
18979,11877,1349049600
13121,5437,1349049600
19373,5822,1349049600
20668,1311,1349049600
8782,5974,1349049600
14341,9637,1349136000
6965,11866,1349136000
10617,453,1349136000
6467,9465,1349136000
5943,6023,1349136000
19649,10335,1349136000
19025,10335,1349136000
10397,4443,1349136000
14746,10307,1349136000
18839,9766,1349136000
6964,4010,1349136000
4173,8053,1349136000
7322,4715,1349136000
9196,5937,1349136000
21145,4454,1349136000
14746,3762,1349136000
5624,2085,1349136000
19053,10439,1349136000
16613,132,1349136000
11357,8397,1349136000
19356,3495,1349136000
6964,2747,1349136000
15361,2868,1349136000
3539,1751,1349136000
9740,7729,1349136000
10770,8137,1349136000
3059,2879,1349136000
7322,7422,1349136000
21950,8744,1349136000
20349,11154,1349136000
10947,11925,1349136000
20349,2164,1349136000
5602,2179,1349136000
5454,5725,1349136000
19649,10189,1349136000
21270,5011,1349136000
20365,186,1349136000
18372,716,1349136000
18892,5705,1349136000
4434,7530,1349136000
3115,490,1349136000
12688,5587,1349136000
18372,2351,1349136000
3946,437,1349136000
14302,7121,1349136000
22187,9035,1349136000
1195,8543,1349136000
8935,6082,1349136000
4931,6771,1349136000
18372,9779,1349136000
7322,8437,1349136000
2526,8828,1349136000
1128,4744,1349136000
16910,2536,1349136000
13827,865,1349136000
17815,10810,1349136000
1736,6303,1349136000
6473,3562,1349136000
8768,7385,1349136000
21950,6792,1349136000
12857,3453,1349136000
17793,9064,1349136000
7322,12100,1349136000
22308,5650,1349136000
12807,3722,1349136000
9687,10810,1349136000
279,4535,1349136000
1694,8762,1349136000
7322,3067,1349136000
1128,2158,1349136000
8768,11696,1349136000
7866,4491,1349222400
4854,1112,1349222400
20709,9603,1349222400
7668,8842,1349222400
663,11560,1349222400
22049,8624,1349222400
1214,6186,1349222400
5045,11961,1349222400
7957,9967,1349222400
7536,5974,1349222400
2924,1363,1349222400
7536,4970,1349222400
14139,4970,1349222400
14139,5974,1349222400
18778,1114,1349222400
14492,8219,1349222400
14139,11179,1349222400
14341,1114,1349222400
13154,10810,1349222400
8453,7729,1349222400
7462,10810,1349222400
7536,4605,1349222400
18666,957,1349222400
7536,9992,1349222400
7536,11179,1349222400
4205,5559,1349222400
9255,10727,1349222400
14139,2284,1349222400
7308,4308,1349222400
2067,12045,1349222400
5248,8053,1349222400
9255,4666,1349222400
7122,3816,1349222400
21666,2270,1349222400
2067,3703,1349222400
8244,3816,1349222400
9638,3537,1349222400
14962,9035,1349222400
9282,8132,1349222400
8244,5103,1349222400
21048,1040,1349222400
15963,9035,1349222400
15678,8132,1349222400
20020,5148,1349222400
6583,11657,1349222400
16214,9268,1349222400
21855,7341,1349222400
5045,7562,1349222400
14139,6646,1349222400
748,120,1349222400
15035,2068,1349222400
9255,1830,1349222400
2067,10885,1349222400
7536,2284,1349222400
18458,6210,1349222400
8239,6772,1349222400
20766,1323,1349222400
18458,5727,1349222400
6954,4597,1349222400
2819,10335,1349222400
18778,6210,1349222400
7536,6646,1349222400
21186,9038,1349222400
15654,5762,1349222400
18854,7729,1349222400
9255,2443,1349222400
17184,3091,1349222400
16539,3662,1349222400
19268,8260,1349222400
9255,3087,1349222400
14139,8538,1349222400
15682,10335,1349222400
2709,4202,1349222400
7536,8538,1349222400
14139,4605,1349222400
11232,4926,1349222400
18458,8854,1349222400
8244,2902,1349222400
7536,6514,1349222400
7536,1053,1349222400
7536,507,1349222400
14139,1053,1349222400
20020,7245,1349222400
14139,9992,1349222400
10389,8911,1349222400
868,2085,1349222400
4288,10335,1349222400
14307,1046,1349222400
3575,5569,1349222400
8244,11413,1349222400
14778,1783,1349222400
7536,11891,1349222400
14139,11891,1349222400
663,11117,1349222400
11232,5793,1349222400
9766,7455,1349222400
663,3871,1349222400
21627,10335,1349222400
5741,10256,1349222400
14139,6514,1349222400
7668,3788,1349222400
7536,11046,1349222400
12414,1378,1349222400
9666,445,1349222400
1154,11321,1349222400
16214,6514,1349222400
19284,5471,1349222400
14139,10616,1349222400
8765,7729,1349222400
12505,9151,1349222400
14139,1031,1349222400
7536,10462,1349222400
3920,3178,1349222400
6505,11233,1349222400
7536,1031,1349222400
7536,10616,1349222400
14139,10462,1349222400
14139,507,1349222400
19284,2902,1349222400
7648,2506,1349222400
18778,4435,1349222400
14139,11046,1349222400
12653,10810,1349308800
6057,7729,1349308800
19054,2125,1349308800
6531,4271,1349308800
21161,2085,1349308800
1598,10823,1349308800
11610,4518,1349308800
17577,5177,1349308800
17548,2085,1349308800
9126,1988,1349308800
15345,11969,1349308800
2573,1799,1349308800
16581,4041,1349308800
5015,7256,1349308800
17791,5509,1349308800
3420,7831,1349308800
11965,507,1349308800
988,8539,1349308800
5571,4984,1349308800
3471,10955,1349308800
3586,1311,1349308800
10372,5442,1349308800
14570,8683,1349308800
13288,6874,1349308800
8388,11335,1349308800
5015,11232,1349308800
8388,11159,1349308800
8355,7729,1349308800
22144,3606,1349308800
10867,11041,1349308800
16564,4079,1349308800
3946,10584,1349308800
13213,4951,1349308800
6419,3891,1349308800
12666,5439,1349308800
12865,2410,1349308800
7678,253,1349308800
13005,2078,1349308800
3034,10335,1349308800
20050,10730,1349308800
5614,1323,1349308800
13145,1543,1349308800
14877,2221,1349308800
2107,2078,1349308800
12331,10335,1349308800
14119,434,1349308800
15189,5836,1349308800
11965,11891,1349308800
8872,3797,1349308800
4582,10335,1349308800
16729,5449,1349308800
6954,9944,1349308800
8388,6402,1349308800
8528,3587,1349308800
1260,7517,1349308800
3567,967,1349308800
10867,10117,1349308800
422,4119,1349308800
841,12081,1349308800
937,6981,1349308800
17673,6234,1349308800
9307,10335,1349308800
12469,6983,1349308800
841,3338,1349308800
1384,7097,1349308800
15345,2745,1349308800
12505,6514,1349308800
11791,81,1349395200
21467,7228,1349395200
3467,2902,1349395200
15104,3062,1349395200
2875,6977,1349395200
2875,5051,1349395200
6981,2018,1349395200
2875,437,1349395200
19390,3953,1349395200
6954,4177,1349395200
10749,6646,1349395200
19390,6088,1349395200
15648,3370,1349395200
6954,5550,1349395200
8465,11708,1349395200
6954,5988,1349395200
15131,11728,1349395200
20161,10890,1349395200
2875,9497,1349395200
19390,1154,1349395200
8134,245,1349395200
17909,1556,1349395200
21433,3788,1349395200
10749,11046,1349395200
7520,11183,1349395200
15027,1490,1349395200
10749,507,1349395200
13684,5142,1349395200
17752,7661,1349395200
2875,2015,1349395200
10749,9992,1349395200
1387,2689,1349395200
14116,4201,1349395200
21291,4492,1349395200
14326,4484,1349395200
6700,8634,1349395200
14484,11445,1349395200
16083,1536,1349395200
15648,5449,1349395200
2709,11392,1349395200
13739,4420,1349395200
268,8226,1349395200
4348,4174,1349395200
2709,4525,1349395200
10749,11891,1349395200
20161,2623,1349395200
21291,3100,1349395200
20161,2419,1349395200
5851,305,1349395200
21291,9040,1349395200
12070,3364,1349395200
7546,6688,1349395200
7651,10239,1349395200
5317,9743,1349395200
6954,10094,1349395200
15027,8725,1349395200
6954,10366,1349395200
18892,3567,1349395200
19159,5262,1349395200
11586,9864,1349395200
6954,12087,1349395200
2709,565,1349395200
21291,4804,1349395200
21433,3740,1349395200
9204,6485,1349395200
3467,10525,1349395200
6954,3083,1349395200
125,6411,1349395200
9937,794,1349395200
12194,2078,1349395200
2709,625,1349395200
16211,959,1349395200
10055,10743,1349395200
8949,10616,1349395200
16196,11640,1349395200
7293,9513,1349395200
1387,8132,1349395200
15131,5051,1349395200
2709,11365,1349395200
12138,7302,1349395200
571,12081,1349395200
9937,6512,1349395200
21009,2002,1349395200
15648,11357,1349395200
13973,1004,1349395200
954,8364,1349395200
13973,2985,1349395200
3476,1748,1349395200
20161,4478,1349395200
7205,2693,1349395200
11003,11785,1349481600
15032,7729,1349481600
9322,7729,1349481600
20365,8409,1349481600
537,11654,1349481600
11003,5142,1349481600
11003,10704,1349481600
11003,5737,1349481600
3828,2692,1349481600
3828,10923,1349481600
20365,146,1349481600
17176,10368,1349481600
614,4855,1349481600
15871,10004,1349481600
21521,935,1349481600
11003,310,1349481600
7500,4432,1349481600
12116,2451,1349481600
16777,1601,1349481600
11799,11735,1349481600
433,4452,1349481600
5529,10810,1349481600
11003,1230,1349481600
20365,3153,1349481600
8491,6985,1349481600
11638,7899,1349481600
3828,5043,1349481600
11003,11405,1349481600
11003,7108,1349481600
11003,6715,1349481600
11124,2085,1349481600
14165,1395,1349481600
7189,9035,1349481600
11003,6833,1349481600
20365,9400,1349481600
12862,5374,1349481600
7704,6400,1349481600
5452,8132,1349481600
16712,3723,1349481600
18000,6989,1349481600
11003,9356,1349481600
10625,5347,1349481600
21847,11713,1349481600
20365,301,1349481600
11003,6997,1349481600
3081,5262,1349481600
11791,10977,1349481600
5069,4699,1349481600
20020,7526,1349481600
7883,4743,1349481600
14165,5979,1349481600
18067,5249,1349481600
14165,5738,1349481600
3281,9939,1349481600
192,3536,1349568000
18720,7771,1349568000
15824,3401,1349568000
16527,5107,1349568000
6775,2566,1349568000
19919,8381,1349568000
8662,2482,1349568000
12449,5789,1349568000
9968,10317,1349568000
22313,4651,1349568000
12852,1825,1349568000
8633,9661,1349568000
929,568,1349568000
10372,10013,1349568000
19928,6948,1349568000
15824,7137,1349568000
17572,8145,1349568000
5124,6038,1349568000
18720,3528,1349568000
5124,11273,1349568000
13053,7490,1349568000
21381,6646,1349568000
21381,10462,1349568000
19928,6112,1349568000
20657,9300,1349568000
13248,6481,1349568000
3394,9575,1349568000
12852,9697,1349568000
4558,5249,1349568000
15078,2078,1349568000
15413,9967,1349568000
19928,4716,1349568000
10372,6435,1349568000
19897,10378,1349568000
4558,5653,1349568000
15824,9839,1349568000
11914,6659,1349568000
19928,3344,1349568000
15824,10628,1349568000
4558,10108,1349568000
5124,7329,1349568000
3653,1481,1349568000
8815,3549,1349568000
3097,6202,1349568000
12929,484,1349568000
433,9424,1349568000
21381,507,1349568000
15207,4703,1349568000
8662,11311,1349568000
19919,10377,1349568000
11158,3031,1349568000
21381,11891,1349568000
6036,8887,1349568000
238,7729,1349568000
21381,4605,1349568000
17132,11224,1349568000
9799,7931,1349568000
13594,2066,1349568000
238,3871,1349568000
3905,7516,1349568000
4946,5822,1349568000
4558,5116,1349568000
13213,12061,1349568000
10545,8132,1349568000
3653,10472,1349568000
8633,7235,1349568000
6478,5803,1349568000
10372,7516,1349568000
17132,7727,1349568000
12852,4359,1349568000
15824,8481,1349568000
17851,1063,1349654400
16855,8093,1349654400
3355,9688,1349654400
6877,1226,1349654400
8815,11961,1349654400
21521,6790,1349654400
9107,6490,1349654400
14156,2078,1349654400
13592,2068,1349654400
3420,5208,1349654400
7420,41,1349654400
6133,9035,1349654400
11377,1303,1349654400
18064,2078,1349654400
13401,7016,1349654400
17646,2056,1349654400
13053,3260,1349654400
14326,7058,1349654400
9193,8397,1349654400
15524,6160,1349654400
15824,2112,1349654400
9107,8075,1349654400
14567,12093,1349654400
427,7444,1349654400
4666,10335,1349654400
13053,8680,1349654400
13592,2183,1349654400
10940,4695,1349654400
17627,9766,1349654400
15991,7771,1349654400
21759,8684,1349654400
6877,9028,1349654400
14173,507,1349654400
16855,4836,1349654400
15135,10335,1349654400
12840,8165,1349654400
14173,11891,1349654400
11677,3202,1349654400
15991,2705,1349654400
9061,7999,1349654400
1598,3628,1349654400
9868,4400,1349654400
7551,5191,1349654400
8164,7256,1349654400
4553,10335,1349654400
15824,11004,1349654400
19811,2627,1349654400
13225,2373,1349654400
13592,2627,1349654400
20477,6716,1349654400
9801,10335,1349654400
13225,9329,1349654400
7261,5206,1349654400
4966,9704,1349654400
22241,9701,1349654400
11677,4967,1349654400
13547,11776,1349654400
14173,6646,1349654400
9061,8499,1349654400
11677,1077,1349654400
16855,8723,1349654400
19324,8083,1349654400
869,11310,1349654400
12996,959,1349654400
16855,7747,1349654400
13113,6879,1349654400
13383,3871,1349654400
18158,2642,1349654400
3799,7729,1349654400
12387,1365,1349654400
13592,245,1349654400
5711,7729,1349654400
14740,845,1349654400
3821,9772,1349654400
69,7729,1349654400
9127,6025,1349654400
20340,7062,1349654400
19582,7062,1349654400
19817,7110,1349654400
14370,644,1349654400
16855,5688,1349654400
1653,6701,1349654400
11898,7238,1349654400
877,8885,1349654400
13592,3413,1349654400
9107,11940,1349654400
22241,1822,1349654400
3821,3740,1349654400
6117,8375,1349654400
9193,7602,1349654400
427,4712,1349654400
19613,3108,1349654400
7934,79,1349654400
21215,5972,1349654400
12525,10213,1349654400
5967,4484,1349654400
16855,9773,1349654400
22111,10691,1349654400
988,6485,1349740800
22052,7729,1349740800
10097,7252,1349740800
19972,4066,1349740800
10765,9331,1349740800
